filename,title,author_id
00021924.txt,Viscous circle,4843
00021925.txt,Foundation's edge,4844
00021926.txt,The valley of horses,4845
00021927.txt,Nothing to lose,4846
00021928.txt,War brides,4847
00021929.txt,No enemy but time,4848
00021930.txt,Eight million ways to die,4849
00021931.txt,Orbit,4850
00021932.txt,The mists of Avalon,4851
00021933.txt,In winter's shadow,4852
00021934.txt,The Elfstones of Shannara,4853
00021935.txt,Ham on rye,4854
00021936.txt,The glad river,4855
00021937.txt,Oh: what a paradise it seems,4856
00021938.txt,A cry in the night,4857
00021939.txt,The religion,4858
00021940.txt,Prizzi's honor,4859
00021941.txt,The orchids,4860
00021942.txt,This Calder range,4861
00021943.txt,Felice,4862
00021944.txt,For love of Audrey Rose,4863
00021945.txt,Five o'clock lightning,4864
00021946.txt,The names,4865
00021947.txt,Highland velvet,4866
00021948.txt,The transmigration of Timothy Archer,4867
00021949.txt,The sea runners,4868
00021950.txt,The one tree,4869
00021951.txt,The bombing officer,4870
00021952.txt,A lifetime burning,4871
00021953.txt,George Mills,4872
00021954.txt,Fellowship of fear,4873
00021955.txt,The Midnight Man,4874
00021956.txt,Dreams from Bunker Hill,4875
00021957.txt,The breath of kings,4876
00021958.txt,The uninvited,4877
00021959.txt,Mickelsson's ghosts,4878
00021960.txt,A is for alibi,4879
00021961.txt,Thy brother's wife,4880
00021962.txt,Doctor love,4881
00021963.txt,A time of the dark,4882
00021964.txt,Gravedigger,4883
00021965.txt,The white plague,4884
00021966.txt,The dark wind,4885
00021967.txt,Battlefield earth,4886
00021968.txt,Tom Mix and Pancho Villa,4887
00021969.txt,Oxherding tale,4888
00021970.txt,The Anatolian,4889
00021971.txt,Assault with intent,4890
00021972.txt,Cujo,4891
00021974.txt,The gunslinger,4892
00021975.txt,Pinball,4893
00021976.txt,Mistral's daughter,4894
00021977.txt,Cat chaser,4895
00021978.txt,Water dancer,4896
00021979.txt,The horse goddess,4897
00021980.txt,Zami: a new spelling of my name,4898
00021981.txt,Channel's destiny,4899
00021982.txt,The Parsifal mosaic,4900
00021983.txt,Sold!,4901
00021984.txt,Cinnamon skin,4902
00021985.txt,Wrack and rune,4903
00021986.txt,God's grace,4904
00021987.txt,Quinn,4905
00021988.txt,The Prometheus design,4906
00021989.txt,Fevre dream,4907
00021990.txt,Embers of dawn,4908
00021991.txt,Beauty and the beast,4909
00021992.txt,Crystal singer,4910
00021993.txt,A bigamist's daughter,4911
00021994.txt,Fletch's Moxie,4912
00021995.txt,Star trek: the wrath of Khan,4913
00021996.txt,Cadillac Jack,4914
00021997.txt,Black rainbow,4915
00021998.txt,Murder in the English Department,4916
00021999.txt,Trap line,4917
00022000.txt,Blood oath,4918
00022001.txt,Ask the cards a question,4919
00022002.txt,Scream at the sea,4920
00022003.txt,The good son,4921
00022005.txt,Giri,4922
00022006.txt,The sisterhood,4923
00022007.txt,Indemnity only,4924
00022008.txt,The butcher's boy,4925
00022009.txt,The Copenhagen connection,4926
00022010.txt,Braided lives,4927
00022011.txt,Scattershot,4928
00022012.txt,Spellbinder,4929
00022013.txt,Surrender to love,4930
00022014.txt,The God Project,4931
00022015.txt,Sounding,4932
00022016.txt,Sassafrass: Cypress & Indigo,4933
00022017.txt,Acceptable losses,4934
00022018.txt,Master of the game,4935
00022019.txt,The white Mandarin,4936
00022020.txt,Faultline,4937
00022021.txt,Dinner at the Homesick Restaurant,4938
00022022.txt,Public smiles: private tears,4939
00022023.txt,Deadeye Dick,4940
00022024.txt,Under the apple tree,4941
00022025.txt,The Color Purple,4942
00022026.txt,The color purple,4943
00022027.txt,The wedding dress,4944
00022028.txt,Kahawa,4945
00022029.txt,Stalking horse,4946
00022030.txt,Dealer's wheels,4947
00022031.txt,Sleepwalking,4948
00022032.txt,Tempting fate,4949
00022033.txt,Pitch dark,4950
00022034.txt,American sextet,4951
00022035.txt,Intimate friends,4952
00022036.txt,Dragon on a pedestal,4953
00022037.txt,On a pale horse,4954
00022038.txt,China gate,4955
00022039.txt,The robots of dawn,4956
00022040.txt,Exit Lady Masham,4957
00022042.txt,The relation of my imprisonment,4958
00022043.txt,The Washington Square ensemble,4959
00022044.txt,Against infinity,4960
00022045.txt,Legion,4961
00022046.txt,The burglar who painted like Mondrian,4962
00022047.txt,Image of a man,4963
00022048.txt,Startide rising,4964
00022049.txt,Killdeer Mountain,4965
00022050.txt,The avenging angel,4966
00022051.txt,Mysteries of motion,4967
00022052.txt,The death of Che Guevara,4968
00022053.txt,During the reign of the Queen of Persia,4969
00022054.txt,Follow the wind,4970
00022055.txt,No cure for death,4971
00022056.txt,The baby blue rip-off,4972
00022057.txt,True detective,4973
00022058.txt,Godplayer,4974
00022059.txt,Tabernacle,4975
00022060.txt,The dangerous edge,4976
00022062.txt,Killed with a passion,4977
00022063.txt,God's pocket,4978
00022064.txt,Lady in disguise,4979
00022065.txt,Song for a lady,4980
00022066.txt,The wounded sky,4981
00022067.txt,Indian giver,4982
00022068.txt,Gifts from Eykis,4983
00022069.txt,Magician's gambit,4984
00022070.txt,Heartburn,4985
00022071.txt,The glass highway,4986
00022072.txt,Gods of riverworld,4987
00022073.txt,For love of mother-not,4988
00022074.txt,The man who used the universe,4989
00022075.txt,A gathering of old men,4990
00022076.txt,The succession,4991
00022077.txt,Balefire,4992
00022078.txt,The mind-body problem,4993
00022079.txt,This year in Jerusalem,4994
00022080.txt,The armies of daylight,4995
00022081.txt,The walls of air,4996
00022082.txt,The headmaster's papers,4997
00022083.txt,The Lazarus effect,4998
00022084.txt,The Moghul,4999
00022085.txt,Return of the Jedi,5000
00022086.txt,He done her wrong,5001
00022087.txt,Shield of three lions,5002
00022088.txt,Shadow of death,5003
00022089.txt,The life of Byron Jaynes,5004
00022090.txt,The warlords of Nin,5005
00022091.txt,LaBrava,5006
00022092.txt,Stick,5007
00022093.txt,Snow,5008
00022094.txt,Tea with the black dragon,5009
00022095.txt,Stranger in the house,5010
00022096.txt,The last warrior queen,5011
00022097.txt,Something the cat dragged in,5012
00022098.txt,The Bilbao looking glass,5013
00022099.txt,Ancient evenings,5014
00022100.txt,Uncivil seasons,5015
00022101.txt,The Armageddon rag,5016
00022102.txt,Dancer of dreams,5017
00022103.txt,The nonborn king,5018
00022104.txt,Moreta: dragonlady of Pern,5019
00022105.txt,Fletch and the man who,5020
00022106.txt,The desert rose,5021
00022107.txt,Sybille,5022
00022108.txt,The dark on the other side,5023
00022109.txt,Poland,5024
00022110.txt,Marie Blythe,5025
00022111.txt,The Cheshire cat's eye,5026
00022112.txt,The widening gyre,5027
00022113.txt,Metzger's dog,5028
00022114.txt,Silhouette in scarlet,5029
00022115.txt,Days of vengeance,5030
00022116.txt,Savannah,5031
00022117.txt,Bindlestiff,5032
00022118.txt,Long voyage back,5033
00022119.txt,Shame,5034
00022120.txt,The alien upstairs,5035
00022121.txt,Alice in bed,5036
00022122.txt,Red Diamond: private eye,5037
00022123.txt,Disturbances in the field,5038
00022124.txt,Dramocles,5039
00022125.txt,The Prince of Berlin,5040
00022126.txt,Here to get my baby out of jail,5041
00022127.txt,Lord of darkness,5042
00022128.txt,Valentine pontifex,5043
00022129.txt,Samson's deal,5044
00022130.txt,Tik-tok,5045
00022131.txt,Oral history,5046
00022132.txt,Doctor Blues,5047
00022133.txt,So many partings,5048
00022134.txt,The Void Captain's tale,5049
00022135.txt,Thurston House,5050
00022136.txt,The Night Church,5051
00022137.txt,Principia Martindale,5052
00022138.txt,Missionary stew,5053
00022139.txt,Lyonesse: Suldrun's garden,5054
00022140.txt,Mutiny on the Enterprise,5055
00022141.txt,The Delta Star,5056
00022142.txt,Why me,5057
00022143.txt,Modern Baptists,5058
00022144.txt,In the Palomar Arms,5059
00022145.txt,Domina,5060
00022146.txt,Run before the wind,5061
00022147.txt,Superior women,5062
00022148.txt,Random hearts,5063
00022149.txt,Other women,5064
00022150.txt,Seeds of yesterday,5065
00022151.txt,Bearing an hourglass,5066
00022152.txt,Say goodbye to Sam,5067
00022153.txt,In other worlds,5068
00022154.txt,The book class,5069
00022155.txt,Switch,5070
00022156.txt,Death in a deck chair,5071
00022157.txt,Fling,5072
00022158.txt,Across the sea of suns,5073
00022159.txt,Surrender in moonlight,5074
00022160.txt,Airship Nine,5075
00022161.txt,Budding prospects,5076
00022162.txt,The Practice effect,5077
00022163.txt,The commissar's report,5078
00022164.txt,Strip search,5079
00022165.txt,Clay's ark,5080
00022166.txt,The deer at the river,5081
00022167.txt,Prince of peace,5082
00022168.txt,Chanur's venture,5083
00022169.txt,A world made of fire,5084
00022170.txt,Stillwatch,5085
00022171.txt,Kill your darlings,5086
00022172.txt,True crime,5087
00022173.txt,The Black Company,5088
00022175.txt,River of dreams,5089
00022176.txt,Comprador,5090
00022177.txt,Killed on the ice,5091
00022178.txt,Stars in my pocket like grains of sand,5092
00022179.txt,Counterfeit lady,5093
00022180.txt,The final encyclopedia,5094
00022181.txt,My enemy: my ally,5095
00022182.txt,Voices from the moon,5096
00022183.txt,An equal opportunity death,5097
00022184.txt,As a favor,5098
00022185.txt,Castle of Wizardry,5099
00022186.txt,Love medicine,5100
00022187.txt,Sugartown,5101
00022188.txt,This old Bill,5102
00022189.txt,Curves of pursuit,5103
00022190.txt,The final reflection,5104
00022191.txt,A servant's tale,5105
00022192.txt,Death in Donegal Bay,5106
00022193.txt,Neuromancer,5107
00022194.txt,Fatal beauty,5108
00022195.txt,Lord of the dance,5109
00022196.txt,Jerusalem Inn,5110
00022197.txt,The dirty duck,5111
00022198.txt,The lives of Rachel,5112
00022199.txt,Love: infidelity: and drinking to forget,5113
00022200.txt,The ladies of Mandrigyn,5114
00022201.txt,Lying in bed,5115
00022202.txt,West of Eden,5116
00022203.txt,Blunt darts,5117
00022204.txt,Miracles,5118
00022207.txt,Dreams of sleep,5119
00022208.txt,The journeyer,5120
00022209.txt,The last mountain man,5121
00022210.txt,Parachutes & kisses,5122
00022211.txt,The Fala factor,5123
00022212.txt,Kill and tell,5124
00022213.txt,Season for war,5125
00022214.txt,Sarah Phillips,5126
00022215.txt,The ice cathedral,5127
00022216.txt,RenSime,5128
00022217.txt,The Vulcan Academy murders,5129
00022218.txt,The miko,5130
00022219.txt,Damiano's lute,5131
00022220.txt,One more Sunday,5132
00022221.txt,The Convivial Codfish,5133
00022222.txt,Tough guys don't dance,5134
00022223.txt,Death of a butterfly,5135
00022224.txt,Lightning,5136
00022225.txt,Dinosaur planet survivors,5137
00022226.txt,Nop's trials,5138
00022227.txt,Usher's passing,5139
00022228.txt,July 7th,5140
00022229.txt,The cheer leader,5141
00022230.txt,Flynn's in,5142
00022231.txt,Something to be desired,5143
00022232.txt,Bright lights: big city,5144
00022233.txt,The first directive,5145
00022234.txt,Testing the current,5146
00022235.txt,Possessions,5147
00022236.txt,The grey beginning,5148
00022237.txt,A death in China,5149
00022238.txt,The brotherhood of the rose,5150
00022239.txt,The continent of lies,5151
00022240.txt,The forever street,5152
00022241.txt,Games to keep the dark away,5153
00022242.txt,Leave a message for Willie,5154
00022243.txt,Tapping the source,5155
00022244.txt,A novena for murder,5156
00022245.txt,Coldiron,5157
00022246.txt,Valediction,5158
00022247.txt,Confessions of a Taoist on Wall Street,5159
00022248.txt,Remember to kill me,5160
00022249.txt,Die for love,5161
00022250.txt,To live and die in L.A.,5162
00022251.txt,Machine dreams,5163
00022252.txt,Edisto,5164
00022253.txt,Double,5165
00022254.txt,Nightshades,5166
00022255.txt,Quicksilver,5167
00022256.txt,The Sicilian,5168
00022257.txt,Virgins,5169
00022258.txt,Descent from Xanadu,5170
00022259.txt,Jitterbug perfume,5171
00022260.txt,The Wild Shore,5172
00022261.txt,Strike three you're dead,5173
00022262.txt,Passing through Havana,5174
00022263.txt,Master of space and time,5175
00022264.txt,The naked face,5176
00022265.txt,A cousinly connexion,5177
00022266.txt,Alice at 80,5178
00022267.txt,Duplicate keys,5179
00022268.txt,The Vestal Virgin Room,5180
00022269.txt,Sourdough wars,5181
00022270.txt,A land remembered,5182
00022271.txt,The tears of the singers,5183
00022272.txt,The salt line,5184
00022273.txt,Twice loved,5185
00022274.txt,The killing anniversary,5186
00022275.txt,On the other hand: death,5187
00022276.txt,A time between,5188
00022277.txt,From sea to shining sea,5189
00022278.txt,The witches of Eastwick,5190
00022279.txt,The haj,5191
00022280.txt,Demon,5192
00022281.txt,Lincoln,5193
00022282.txt,The peace war,5194
00022283.txt,The miracle,5195
00022284.txt,Scumbler,5196
00022285.txt,Miami blues,5197
00022286.txt,Lady Washington,5198
00022287.txt,Slow fade,5199
00022288.txt,Young hearts crying,5200
00022289.txt,Elleander Morning,5201
00022290.txt,A coming of age,5202
00022291.txt,Tap city,5203
00022292.txt,Twilight child,5204
00022293.txt,Pieces of dreams,5205
00022294.txt,Heaven,5206
00022295.txt,Executive,5207
00022296.txt,Politician,5208
00022297.txt,With a tangled skein,5209
00022298.txt,The mammoth hunters,5210
00022299.txt,Coming down again,5211
00022300.txt,San Antone,5212
00022301.txt,Blood music,5213
00022302.txt,Eon,5214
00022303.txt,Love always,5215
00022304.txt,Slow dancing,5216
00022305.txt,Artifact,5217
00022306.txt,Nowhere,5218
00022307.txt,Fierce Eden,5219
00022308.txt,Privateers,5220
00022309.txt,Death is a lonely business,5221
00022311.txt,The wishsong of Shannara,5222
00022312.txt,Inner tube,5223
00022313.txt,Sweet Anger,5224
00022314.txt,Queer,5225
00022315.txt,Down the garden path,5226
00022316.txt,Ender's game,5227
00022317.txt,The messiah choice,5228
00022318.txt,Dogwood afternoons,5229
00022320.txt,The kif strike back,5230
00022321.txt,The Beans of Egypt: Maine,5231
00022322.txt,Prey,5232
00022323.txt,Sweetheart,5233
00022324.txt,Marital affairs,5234
00022325.txt,A shroud for Aquarius,5235
00022326.txt,Mindbend,5236
00022327.txt,Beaches,5237
00022328.txt,Funny papers,5238
00022329.txt,White noise,5239
00022330.txt,Twin of fire,5240
00022331.txt,The day-dreaming lady,5241
00022332.txt,Puttering about in a small land,5242
00022333.txt,Fall & rise,5243
00022334.txt,Saratoga headhunter,5244
00022335.txt,World's fair,5245
00022336.txt,The zone,5246
00022337.txt,The bohemian connection,5247
00022338.txt,The scarlet mansion,5248
00022339.txt,Raney,5249
00022340.txt,The nick of time,5250
00022341.txt,The Magic Kingdom,5251
00022342.txt,Murder in the Queen's Armes,5252
00022343.txt,Less than zero,5253
00022344.txt,Every brilliant eye,5254
00022345.txt,Walk me to the distance,5255
00022346.txt,The road to Los Angeles,5256
00022347.txt,The immigrant's daughter,5257
00022348.txt,Glory hole murders,5258
00022349.txt,Leah's Children,5259
00022350.txt,Rough cut,5260
00022351.txt,B is for burglar,5261
00022352.txt,The deer leap,5262
00022353.txt,The jailing of Cecelia Capture,5263
00022354.txt,Husbands and lovers,5264
00022355.txt,Sudanna: sudanna,5265
00022356.txt,Chapterhouse: Dune,5266
00022357.txt,People who knock on the door,5267
00022358.txt,Fortune's daughter,5268
00022359.txt,Caribbee,5269
00022360.txt,The invaders plan,5270
00022361.txt,The cider house rules,5271
00022362.txt,Until proven guilty,5272
00022363.txt,Uhura's song,5273
00022364.txt,Down for the count,5274
00022365.txt,Red chameleon,5275
00022366.txt,The international garage sale,5276
00022367.txt,Lake Wobegon days,5277
00022368.txt,An embarrassment of riches,5278
00022369.txt,Dunn's Conundrum,5279
00022370.txt,Glitz,5280
00022371.txt,Sleeping dog,5281
00022372.txt,The book of Kells,5282
00022373.txt,The lonely silver rain,5283
00022374.txt,The curse of the giant hogweed,5284
00022375.txt,The plain old man,5285
00022376.txt,Friends along the way,5286
